Age,Age Group,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,Salary Slab,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
32,26-35,No,Travel_Rarely,604,Sales,8,3,Medical,1,1304,3,Male,56,4,2,Sales Executive,4,Married,6209,5K-10K,26894,4,Y,No,11,3,2,80,0,10,1,4,2,2,0,2
32,26-35,Yes,Travel_Rarely,1089,Research & Development,7,2,Life Sciences,1,1309,4,Male,79,3,2,Laboratory Technician,3,Married,4883,Upto 5K,2912,1,Y,Yes,18,3,4,80,2,8,3,3,8,2,0,6
32,26-35,No,Travel_Rarely,499,Sales,2,1,Marketing,1,1396,3,Male,36,3,2,Sales Executive,2,Married,4078,Upto 5K,16346,0,Y,No,11,3,2,80,1,5,3,3,4,3,0,2
32,26-35,No,Travel_Rarely,601,Sales,7,5,Marketing,1,1446,4,Male,97,3,2,Sales Executive,4,Married,9204,5K-10K,24444,1,Y,No,11,3,3,80,0,3,2,3,3,2,1,2
32,26-35,No,Travel_Rarely,495,Research & Development,10,3,Medical,1,1516,3,Male,64,3,3,Manager,4,Single,11244,10K-15K,9358,4,Y,Yes,12,3,1,80,1,26,2,4,2,2,0,1
32,26-35,No,Travel_Rarely,824,Research & Development,5,2,Life Sciences,1,1555,4,Female,67,2,2,Research Scientist,2,Married,5878,5K-10K,12145,0,Y,No,20,4,4,80,0,3,3,3,2,2,2,2
32,26-35,No,Non-Travel,1200,Research & Development,1,4,Technical Degree,1,1574,4,Male,62,3,2,Research Scientist,1,Married,4087,Upto 5K,20431,0,Y,No,12,3,4,80,0,6,3,3,5,0,1,2
32,26-35,No,Travel_Rarely,634,Research & Development,5,4,Other,1,1607,2,Female,35,4,1,Research Scientist,4,Married,3312,Upto 5K,18089,1,Y,Yes,12,3,4,80,1,6,2,2,6,4,0,5
32,26-35,No,Travel_Rarely,977,Research & Development,2,3,Medical,1,1671,4,Male,45,3,2,Research Scientist,2,Divorced,5470,5K-10K,22653,1,Y,No,20,4,3,80,1,1,2,3,1,0,0,0
32,26-35,Yes,Travel_Rarely,1259,Research & Development,2,4,Life Sciences,1,1692,4,Male,95,3,1,Laboratory Technician,2,Single,1393,Upto 5K,7507,7,Y,No,20,4,4,80,0,18,2,4,14,7,8,10
32,26-35,No,Travel_Frequently,585,Research & Development,10,3,Life Sciences,1,1720,1,Male,56,3,1,Research Scientist,3,Married,3433,Upto 5K,7660,1,Y,No,12,3,4,80,1,10,4,2,10,9,8,8
32,26-35,Yes,Travel_Rarely,964,Sales,1,2,Life Sciences,1,1734,1,Male,34,1,2,Sales Executive,2,Single,6735,5K-10K,5630,2,Y,No,14,3,4,80,2,5,4,3,1,1,0,0
32,26-35,No,Travel_Rarely,371,Sales,19,3,Life Sciences,1,1739,4,Male,80,1,3,Sales Executive,3,Married,9610,5K-10K,17759,1,Y,Yes,13,3,3,80,1,3,2,3,3,2,0,2
32,26-35,No,Non-Travel,953,Research & Development,5,4,Technical Degree,1,1764,2,Male,65,3,1,Research Scientist,2,Single,2718,Upto 5K,9606,1,Y,No,15,3,3,80,1,10,2,3,10,7,7,8
32,26-35,No,Travel_Frequently,1318,Sales,10,4,Marketing,1,1853,4,Male,79,3,2,Sales Executive,4,Single,4648,Upto 5K,3487,1,Y,No,14,3,1,80,1,6,5,2,6,0,1,2
32,26-35,Yes,Travel_Rarely,414,Sales,2,4,Marketing,1,1862,3,Male,82,2,2,Sales Executive,2,Single,9907,5K-10K,19368,1,Y,No,13,3,2,80,0,17,3,3,17,11,11,8
32,26-35,Yes,Travel_Frequently,238,Research & Development,5,2,Life Sciences,1,1939,1,Female,47,4,1,Research Scientist,3,Single,2432,Upto 5K,5335,3,Y,No,23,4,3,80,1,15,2,1,13,11,4,7
32,26-35,No,Non-Travel,1146,Research & Development,15,4,Medical,1,1955,3,Female,34,3,2,Healthcare Representative,4,Divorced,6667,5K-10K,6729,2,Y,No,15,3,3,80,1,16,1,4,9,7,7,1
32,26-35,No,Travel_Rarely,1373,Research & Development,5,4,Life Sciences,1,1966,4,Male,56,2,2,Manufacturing Director,4,Single,9679,5K-10K,13934,2,Y,Yes,11,3,3,80,1,13,2,3,3,2,0,2
32,26-35,No,Travel_Rarely,267,Research & Development,29,4,Life Sciences,1,2010,3,Female,49,2,1,Laboratory Technician,2,Single,2837,Upto 5K,15174,0,Y,No,13,3,4,80,0,5,0,3,4,2,1,1
32,26-35,No,Travel_Rarely,234,Sales,1,4,Medical,1,2013,2,Male,68,2,1,Sales Representative,2,Married,2269,Upto 5K,26999,1,Y,Yes,11,3,4,80,0,1,5,3,1,0,1,1
32,26-35,No,Travel_Rarely,801,Sales,1,4,Marketing,1,2016,3,Female,48,3,3,Sales Executive,4,Married,10422,10K-15K,3164,1,Y,Yes,11,3,1,80,0,10,3,3,10,8,9,7
32,26-35,No,Travel_Rarely,529,Research & Development,2,3,Technical Degree,1,2038,4,Male,78,3,1,Research Scientist,1,Single,2439,Upto 5K,16900,1,Y,No,18,3,3,80,2,1,3,3,1,0,0,0
33,26-35,No,Travel_Frequently,1392,Research & Development,3,4,Life Sciences,1,5,4,Female,56,3,1,Research Scientist,3,Married,2909,Upto 5K,8544,2,Y,No,16,3,1,80,1,5,3,4,3,2,0,2
33,26-35,No,Travel_Rarely,924,Research & Development,2,3,Medical,1,39,3,Male,78,3,1,Laboratory Technician,4,Single,2496,Upto 5K,15678,0,Y,No,22,4,3,80,1,4,4,3,3,2,1,2
33,26-35,No,Travel_Frequently,1141,Sales,1,3,Life Sciences,1,52,3,Female,42,4,2,Sales Executive,1,Married,5376,5K-10K,7791,0,Y,No,20,4,1,80,0,8,2,3,7,7,0,5
33,26-35,No,Travel_Frequently,515,Research & Development,1,2,Life Sciences,1,73,1,Female,98,3,3,Research Director,4,Single,13458,10K-15K,18959,1,Y,No,18,3,4,80,1,10,5,3,10,7,2,8
33,26-35,No,Non-Travel,750,Sales,22,2,Marketing,1,160,3,Male,95,3,2,Sales Executive,2,Married,6146,5K-10K,18597,3,Y,No,12,3,4,80,0,12,3,3,2,2,2,2
33,26-35,No,Travel_Rarely,134,Research & Development,2,3,Life Sciences,1,242,3,Male,90,3,1,Research Scientist,4,Single,2500,Upto 5K,16673,1,Y,Yes,20,4,2,80,2,6,3,3,6,5,0,4
33,26-35,No,Travel_Rarely,931,Research & Development,14,3,Medical,1,252,4,Female,72,3,1,Research Scientist,2,Married,2756,Upto 5K,15232,3,Y,No,17,3,1,80,0,4,2,3,1,0,0,0
33,26-35,No,Travel_Rarely,147,Research & Development,4,4,Medical,1,305,3,Female,47,2,1,Research Scientist,2,Married,2622,Upto 5K,3297,1,Y,Yes,11,3,3,80,3,20,3,3,20,8,3,8
33,26-35,Yes,Travel_Rarely,813,Research & Development,14,3,Medical,1,325,3,Male,58,3,1,Laboratory Technician,4,Married,2436,Upto 5K,17654,1,Y,No,14,3,2,80,0,9,3,4,8,7,7,7
33,26-35,Yes,Travel_Rarely,465,Research & Development,2,2,Life Sciences,1,328,1,Female,39,3,1,Laboratory Technician,1,Married,2707,Upto 5K,24785,9,Y,No,14,3,1,80,0,4,3,3,2,2,2,0
33,26-35,No,Travel_Rarely,832,Research & Development,5,4,Life Sciences,1,338,3,Female,63,2,1,Research Scientist,4,Married,2911,Upto 5K,20978,1,Y,No,11,3,1,80,0,20,4,3,20,7,11,10
33,26-35,No,Travel_Frequently,553,Research & Development,5,4,Life Sciences,1,428,4,Female,74,3,3,Manager,2,Married,11878,10K-15K,21703,1,Y,No,12,3,4,80,0,10,2,2,10,7,0,8
33,26-35,No,Travel_Frequently,508,Sales,10,3,Marketing,1,446,2,Male,46,2,2,Sales Executive,4,Single,4682,Upto 5K,23452,3,Y,Yes,14,3,1,80,1,18,4,3,4,3,1,3
33,26-35,Yes,Travel_Rarely,350,Sales,5,3,Marketing,1,485,4,Female,34,3,1,Sales Representative,3,Single,2851,Upto 5K,19383,0,Y,No,13,3,3,80,0,10,4,2,9,7,1,8
33,26-35,Yes,Travel_Rarely,1277,Research & Development,15,1,Medical,1,582,2,Male,56,3,3,Manager,3,Married,13610,10K-15K,6009,1,Y,No,11,3,4,80,0,9,3,3,9,7,0,7
33,26-35,Yes,Travel_Rarely,587,Research & Development,10,1,Medical,1,584,1,Male,38,1,1,Laboratory Technician,4,Divorced,3408,Upto 5K,19373,3,Y,No,15,3,4,80,0,10,6,3,7,7,7,7
33,26-35,No,Travel_Rarely,922,Research & Development,1,5,Medical,1,612,1,Female,95,4,4,Research Director,3,Divorced,16184,15K+,11825,2,Y,No,12,3,4,80,0,20,2,3,7,7,1,7
33,26-35,No,Travel_Rarely,1216,Sales,8,4,Marketing,1,677,3,Male,39,3,2,Sales Executive,3,Divorced,7104,5K-10K,23772,5,Y,Yes,21,4,3,80,1,20,2,3,18,13,1,12
33,26-35,No,Travel_Frequently,1296,Research & Development,6,3,Life Sciences,1,692,3,Male,30,3,2,Healthcare Representative,4,Divorced,7725,5K-10K,13514,3,Y,No,19,3,3,80,0,32,3,3,5,1,1,3
33,26-35,Yes,Travel_Frequently,1076,Research & Development,3,3,Life Sciences,1,702,1,Male,70,3,1,Research Scientist,1,Single,3348,Upto 5K,8861,3,Y,No,15,3,2,80,3,23,2,2,21,6,12,6
33,26-35,Yes,Travel_Rarely,527,Research & Development,1,4,Other,1,780,4,Male,63,3,1,Research Scientist,4,Single,2686,Upto 5K,11924,8,Y,No,14,3,4,80,0,10,1,3,2,2,2,2
33,26-35,No,Travel_Rarely,213,Research & Development,7,3,Medical,1,817,3,Male,49,3,3,Research Director,3,Married,11691,10K-15K,4809,1,Y,No,21,4,3,80,2,9,4,2,9,7,1,7
33,26-35,Yes,Travel_Rarely,118,Sales,16,3,Marketing,1,819,1,Female,69,3,2,Sales Executive,1,Single,5324,5K-10K,19562,1,Y,No,12,3,2,80,1,22,3,3,22,7,2,10
33,26-35,No,Travel_Rarely,586,Sales,1,3,Medical,1,855,1,Male,48,4,2,Sales Executive,1,Divorced,4037,Upto 5K,9983,7,Y,No,15,3,4,80,1,4,2,3,2,2,2,2
33,26-35,No,Travel_Rarely,1075,Human Resources,3,2,Human Resources,1,910,4,Male,57,3,1,Human Resources,2,Divorced,2277,Upto 5K,3872,7,Y,Yes,13,3,4,80,0,10,4,3,7,7,3,7
33,26-35,No,Travel_Rarely,1198,Research & Development,1,4,Other,1,939,3,Male,100,2,1,Research Scientist,1,Single,2799,Upto 5K,20335,9,Y,No,14,3,1,80,1,10,2,3,8,7,0,5
33,26-35,No,Travel_Rarely,1069,Research & Development,1,3,Life Sciences,1,969,2,Female,42,2,2,Healthcare Representative,4,Single,6949,5K-10K,15397,4,Y,Yes,14,3,4,80,0,10,4,4,1,0,0,0
33,26-35,No,Non-Travel,722,Sales,17,3,Life Sciences,1,992,4,Male,38,3,4,Manager,3,Single,17444,15K+,2104,2,Y,No,14,3,3,80,0,9,5,3,5,2,1,4
33,26-35,No,Travel_Rarely,461,Research & Development,13,1,Life Sciences,1,995,2,Female,53,3,1,Research Scientist,4,Single,3452,Upto 5K,10225,9,Y,Yes,12,3,4,80,2,28,2,2,22,2,11,13
33,26-35,No,Travel_Frequently,827,Research & Development,1,4,Other,1,998,3,Female,84,4,2,Healthcare Representative,2,Married,5488,5K-10K,25275,7,Y,No,23,4,4,80,1,10,2,2,8,7,7,7
33,26-35,No,Non-Travel,1038,Sales,8,1,Life Sciences,1,1044,2,Female,88,2,1,Sales Representative,4,Single,2342,Upto 5K,2755,1,Y,No,11,3,3,80,0,1,6,3,1,0,0,0
33,26-35,No,Travel_Rarely,654,Research & Development,5,3,Life Sciences,1,1099,4,Male,34,2,3,Healthcare Representative,4,Divorced,7119,5K-10K,20366,6,Y,Yes,12,3,4,80,0,7,2,3,2,2,2,2
33,26-35,Yes,Travel_Frequently,827,Research & Development,29,4,Medical,1,1101,1,Female,54,2,2,Research Scientist,3,Single,4508,Upto 5K,23683,3,Y,No,18,3,3,80,1,7,5,3,2,2,2,2
33,26-35,Yes,Travel_Rarely,1017,Research & Development,25,3,Medical,1,1108,1,Male,55,2,1,Research Scientist,2,Single,2313,Upto 5K,7360,3,Y,No,11,3,4,80,0,10,2,3,5,1,4,3
33,26-35,No,Travel_Frequently,970,Sales,7,3,Life Sciences,1,1114,4,Female,30,3,2,Sales Executive,2,Married,4302,Upto 5K,4344,1,Y,No,14,3,4,80,1,5,2,4,4,3,0,2
33,26-35,Yes,Travel_Rarely,603,Sales,9,4,Marketing,1,1157,1,Female,77,3,2,Sales Executive,1,Single,8224,5K-10K,18767,9,Y,No,15,3,3,80,1,12,3,1,8,3,3,6
33,26-35,No,Travel_Rarely,147,Human Resources,2,3,Human Resources,1,1207,2,Male,99,3,1,Human Resources,3,Married,3600,Upto 5K,20420,7,Y,No,11,3,3,80,0,30,1,2,10,7,1,1
33,26-35,No,Travel_Frequently,1146,Sales,25,3,Medical,1,1220,2,Female,82,3,2,Sales Executive,3,Married,4539,Upto 5K,22929,0,Y,Yes,20,4,4,80,0,5,2,2,4,2,2,3
33,26-35,No,Travel_Rarely,117,Research & Development,9,3,Medical,1,1238,1,Male,60,3,1,Research Scientist,4,Married,2781,Upto 5K,23398,8,Y,No,19,3,1,80,0,9,2,1,7,6,0,7
33,26-35,No,Travel_Rarely,536,Sales,10,5,Marketing,1,1268,4,Male,82,4,3,Sales Executive,3,Divorced,8380,5K-10K,17967,1,Y,No,14,3,4,80,2,2,2,3,2,2,2,2
33,26-35,No,Travel_Frequently,1111,Sales,5,1,Life Sciences,1,1395,2,Male,61,3,2,Sales Executive,4,Married,9998,5K-10K,10919,2,Y,No,17,3,4,80,0,19,4,3,2,2,2,2
33,26-35,No,Travel_Frequently,430,Sales,7,3,Medical,1,1477,4,Male,54,3,2,Sales Executive,1,Married,4373,Upto 5K,4761,2,Y,No,11,3,1,80,1,16,2,4,1,0,0,0
33,26-35,No,Travel_Rarely,1099,Research & Development,4,4,Medical,1,1502,1,Female,82,2,1,Laboratory Technician,2,Married,3838,Upto 5K,21146,1,Y,No,15,3,4,80,2,10,2,3,10,8,4,7
33,26-35,No,Travel_Rarely,516,Research & Development,8,5,Life Sciences,1,1515,4,Male,69,3,2,Healthcare Representative,3,Single,6388,5K-10K,20471,6,Y,Yes,13,3,2,80,1,6,0,1,1,0,0,1
33,26-35,No,Travel_Rarely,575,Research & Development,25,3,Life Sciences,1,1545,4,Male,44,2,2,Manufacturing Director,2,Single,4320,Upto 5K,4187,3,Y,No,14,3,3,80,1,7,3,3,0,0,0,0
33,26-35,No,Travel_Rarely,589,Research & Development,28,4,Life Sciences,1,1549,2,Male,79,3,2,Laboratory Technician,3,Married,5207,5K-10K,10084,1,Y,No,11,3,1,80,0,34,3,4,34,6,1,16
33,26-35,No,Travel_Rarely,1242,Sales,8,4,Life Sciences,1,1560,1,Male,46,3,2,Sales Executive,1,Married,6392,5K-10K,5207,1,Y,Yes,13,3,3,80,0,10,2,2,10,9,7,8
33,26-35,No,Travel_Rarely,392,Sales,2,4,Medical,1,1670,4,Male,93,3,2,Sales Executive,4,Divorced,5505,5K-10K,22807,1,Y,No,23,4,2,80,0,6,5,2,6,5,1,4
33,26-35,No,Non-Travel,530,Sales,16,3,Life Sciences,1,1681,3,Female,36,3,2,Sales Executive,4,Divorced,5368,5K-10K,12388,0,Y,No,13,3,1,80,0,9,3,3,8,7,3,1
33,26-35,No,Travel_Rarely,267,Research & Development,21,3,Medical,1,1698,2,Male,79,4,1,Laboratory Technician,2,Married,2028,Upto 5K,19630,1,Y,No,18,3,4,80,0,2,3,3,2,2,0,2
33,26-35,No,Non-Travel,1283,Sales,2,3,Marketing,1,1756,4,Female,62,3,2,Sales Executive,2,Single,5147,5K-10K,10339,4,Y,Yes,12,3,4,80,0,8,2,3,5,4,1,3
33,26-35,Yes,Travel_Rarely,211,Sales,16,3,Life Sciences,1,1758,1,Female,74,3,3,Sales Executive,1,Single,8564,5K-10K,18686,1,Y,No,22,4,3,80,0,6,5,3,6,5,1,4
33,26-35,No,Non-Travel,775,Research & Development,4,3,Technical Degree,1,1771,4,Male,90,3,2,Research Scientist,2,Divorced,3055,Upto 5K,21199,5,Y,Yes,13,3,4,80,1,24,2,3,5,2,1,4
33,26-35,No,Travel_Rarely,867,Research & Development,8,4,Life Sciences,1,1798,4,Male,90,4,1,Research Scientist,1,Married,3143,Upto 5K,14229,1,Y,No,15,3,2,80,0,10,1,3,10,7,0,9
33,26-35,No,Travel_Rarely,217,Sales,10,4,Marketing,1,1924,2,Male,43,3,2,Sales Executive,3,Single,5487,5K-10K,26589,0,Y,No,18,3,1,80,1,5,3,3,4,3,1,2
33,26-35,No,Travel_Frequently,1303,Research & Development,7,2,Life Sciences,1,1970,4,Male,36,3,2,Healthcare Representative,3,Divorced,5968,5K-10K,5288,3,Y,No,14,3,1,80,1,5,2,3,2,2,2,0
33,26-35,No,Non-Travel,1313,Research & Development,1,2,Medical,1,1994,2,Male,59,2,1,Laboratory Technician,3,Divorced,2008,Upto 5K,25549,4,Y,No,12,3,1,80,1,11,3,2,8,7,1,1
33,26-35,No,Travel_Rarely,501,Research & Development,15,2,Medical,1,2009,2,Female,95,3,2,Healthcare Representative,4,Married,4878,Upto 5K,3064,6,Y,No,17,3,3,80,0,6,2,2,4,3,1,2
34,26-35,No,Travel_Rarely,1346,Research & Development,19,2,Medical,1,18,2,Male,93,3,1,Laboratory Technician,4,Divorced,2661,Upto 5K,13551,2,Y,No,16,3,3,80,0,10,2,3,4,2,1,3
34,26-35,No,Travel_Rarely,419,Research & Development,7,4,Life Sciences,1,28,1,Female,53,3,3,Research Director,2,Single,11994,10K-15K,22670,9,Y,Yes,11,3,2,80,2,9,4,3,5,3,1,4
34,26-35,Yes,Travel_Rarely,699,Research & Development,6,1,Medical,1,31,2,Male,83,3,1,Research Scientist,1,Single,2960,Upto 5K,24008,0,Y,No,19,3,2,80,1,5,3,3,4,2,1,1
34,26-35,No,Non-Travel,1065,Sales,23,4,Marketing,1,60,2,Male,72,3,2,Sales Executive,3,Single,4568,Upto 5K,19905,0,Y,Yes,13,3,2,80,2,6,3,2,5,3,4,3
34,26-35,No,Travel_Rarely,1153,Research & Development,1,2,Medical,1,110,1,Male,94,3,2,Manufacturing Director,2,Married,4325,Upto 5K,26085,6,Y,Yes,12,3,4,80,0,17,2,3,15,7,4,12
34,26-35,No,Travel_Rarely,665,Research & Development,6,4,Other,1,138,1,Female,41,3,2,Research Scientist,3,Single,4809,Upto 5K,7530,1,Y,No,11,3,3,80,0,6,3,3,6,5,1,3
34,26-35,Yes,Travel_Frequently,658,Research & Development,7,3,Life Sciences,1,147,1,Male,66,1,2,Laboratory Technician,3,Single,6074,5K-10K,20317,1,Y,No,16,3,2,80,1,3,1,2,3,2,0,2
34,26-35,No,Travel_Rarely,1031,Research & Development,6,4,Life Sciences,1,151,3,Female,45,2,2,Research Scientist,2,Divorced,4505,Upto 5K,24375,3,Y,No,21,4,3,80,2,7,2,3,2,2,0,2
34,26-35,No,Travel_Rarely,1354,Research & Development,5,3,Medical,1,153,3,Female,45,2,3,Manager,1,Single,11631,10K-15K,9931,1,Y,No,24,4,4,80,1,8,2,3,8,7,3,7
34,26-35,No,Travel_Frequently,303,Sales,2,4,Marketing,1,216,3,Female,75,3,1,Sales Representative,3,Married,2231,Upto 5K,13305,5,Y,No,17,3,2,80,1,6,1,3,3,2,1,2
34,26-35,No,Travel_Rarely,629,Research & Development,27,2,Medical,1,247,4,Female,95,3,1,Research Scientist,2,Single,2311,Upto 5K,16225,1,Y,No,13,3,2,80,1,24,4,2,24,7,14,9
34,26-35,No,Travel_Frequently,1069,Research & Development,2,1,Life Sciences,1,256,4,Male,45,2,2,Manufacturing Director,3,Married,9547,5K-10K,3445,1,Y,Yes,21,4,3,80,2,1,2,3,0,0,0,0
34,26-35,No,Travel_Frequently,878,Research & Development,10,4,Medical,1,277,4,Male,43,3,1,Research Scientist,3,Divorced,3815,Upto 5K,26551,1,Y,No,11,3,3,80,3,1,4,3,1,0,0,0
34,26-35,No,Travel_Rarely,470,Research & Development,2,4,Life Sciences,1,339,4,Male,84,2,2,Manufacturing Director,1,Married,5957,5K-10K,21821,8,Y,No,20,4,2,80,1,9,3,3,5,2,1,4
34,26-35,Yes,Non-Travel,1362,Sales,19,3,Marketing,1,502,1,Male,67,4,2,Sales Executive,4,Single,5304,5K-10K,6881,5,Y,No,16,3,4,80,0,30,3,3,4,3,0,3
34,26-35,No,Non-Travel,1381,Sales,4,4,Marketing,1,523,3,Female,72,3,2,Sales Executive,3,Married,6538,5K-10K,6689,1,Y,Yes,11,3,4,80,1,1,1,3,1,0,0,0
34,26-35,Yes,Travel_Frequently,296,Sales,6,2,Marketing,1,555,4,Female,33,1,1,Sales Representative,3,Divorced,2351,Upto 5K,25995,0,Y,No,11,3,4,80,0,14,3,4,13,9,3,7
34,26-35,No,Travel_Rarely,1303,Research & Development,2,4,Life Sciences,1,579,4,Male,62,2,1,Research Scientist,3,Divorced,2768,Upto 5K,26507,5,Y,No,15,3,3,80,0,6,3,3,3,2,0,2
34,26-35,Yes,Travel_Frequently,988,Human Resources,23,3,Human Resources,1,590,2,Female,43,3,3,Human Resources,1,Divorced,9950,5K-10K,12982,1,Y,Yes,11,3,3,80,1,26,3,2,26,14,3,0
34,26-35,No,Travel_Rarely,258,Sales,21,4,Life Sciences,1,621,4,Male,74,4,2,Sales Executive,4,Single,5337,5K-10K,23361,0,Y,No,15,3,1,80,1,10,2,3,9,7,0,5
34,26-35,No,Travel_Rarely,254,Research & Development,1,2,Life Sciences,1,649,2,Male,83,2,1,Research Scientist,4,Married,3622,Upto 5K,23779,1,Y,No,24,4,3,80,1,10,3,3,10,7,0,7
34,26-35,No,Travel_Rarely,204,Sales,14,3,Technical Degree,1,666,3,Female,31,3,1,Sales Representative,3,Divorced,2579,Upto 5K,25761,7,Y,Yes,12,3,4,80,0,40,2,3,31,15,13,8
34,26-35,No,Travel_Rarely,1397,Research & Development,1,5,Life Sciences,1,683,2,Male,42,3,1,Research Scientist,4,Married,2691,Upto 5K,13301,3,Y,No,13,3,3,80,0,7,0,3,2,2,2,2
34,26-35,No,Travel_Rarely,1442,Research & Development,9,3,Medical,1,717,4,Female,46,2,3,Healthcare Representative,2,Single,8621,5K-10K,4051,9,Y,Yes,13,3,4,80,1,8,4,3,4,3,0,2
34,26-35,No,Travel_Rarely,970,Research & Development,8,2,Medical,1,757,2,Female,96,3,2,Healthcare Representative,3,Single,6142,5K-10K,16374,6,Y,No,17,3,4,80,0,5,3,2,2,2,2,1
34,26-35,No,Travel_Rarely,167,Research & Development,8,5,Life Sciences,1,775,2,Female,32,3,2,Manufacturing Director,1,Divorced,5121,5K-10K,25527,4,Y,No,13,3,2,80,1,8,2,3,5,2,0,4
34,26-35,No,Travel_Rarely,304,Sales,2,3,Other,1,786,4,Male,60,3,2,Sales Executive,4,Single,6274,5K-10K,19124,1,Y,No,12,3,3,80,1,14,3,3,14,13,6,8
34,26-35,No,Travel_Rarely,182,Research & Development,1,4,Life Sciences,1,797,2,Female,72,4,1,Research Scientist,4,Single,3280,Upto 5K,11983,6,Y,No,14,3,4,80,0,10,6,3,1,0,0,0
34,26-35,No,Travel_Rarely,121,Research & Development,2,4,Medical,1,804,3,Female,86,2,1,Research Scientist,1,Single,4381,Upto 5K,20234,5,Y,Yes,24,4,2,80,0,12,4,2,0,0,0,0
34,26-35,No,Travel_Rarely,1111,Sales,8,2,Life Sciences,1,808,3,Female,93,3,2,Sales Executive,1,Married,6500,5K-10K,6153,1,Y,No,14,3,4,80,0,1,3,3,1,0,0,0
34,26-35,No,Travel_Frequently,702,Research & Development,16,4,Life Sciences,1,838,3,Female,100,2,1,Research Scientist,4,Single,2553,Upto 5K,11806,1,Y,No,13,3,4,80,1,10,3,2,9,8,7,8
34,26-35,No,Travel_Rarely,829,Human Resources,3,2,Human Resources,1,847,3,Male,88,3,1,Human Resources,4,Married,3737,Upto 5K,4284,2,Y,No,15,3,3,80,1,13,3,2,4,3,1,2
34,26-35,No,Travel_Rarely,546,Research & Development,10,3,Life Sciences,1,934,2,Male,83,3,1,Laboratory Technician,2,Divorced,2008,Upto 5K,8306,1,Y,No,16,3,3,80,0,6,3,3,5,2,1,3
34,26-35,No,Travel_Rarely,216,Sales,1,4,Marketing,1,1047,2,Male,75,4,2,Sales Executive,4,Divorced,9725,5K-10K,5860,1,Y,No,18,3,1,80,2,9,3,4,9,8,7,7
34,26-35,No,Travel_Rarely,1333,Sales,10,4,Life Sciences,1,1055,3,Female,87,3,1,Sales Representative,3,Married,2220,Upto 5K,21519,4,Y,No,16,3,3,80,0,12,3,2,9,7,7,3
34,26-35,No,Travel_Frequently,618,Research & Development,3,1,Life Sciences,1,1103,1,Male,45,3,2,Healthcare Representative,4,Single,7756,5K-10K,5200,6,Y,No,24,4,3,80,1,22,3,3,4,1,1,0
34,26-35,No,Non-Travel,697,Research & Development,3,4,Life Sciences,1,1115,3,Male,40,2,1,Research Scientist,4,Married,2979,Upto 5K,8842,1,Y,Yes,16,3,2,80,1,9,3,3,9,8,0,8
34,26-35,No,Travel_Frequently,1003,Research & Development,2,2,Life Sciences,1,1140,4,Male,95,3,2,Manufacturing Director,3,Single,4033,Upto 5K,18869,3,Y,No,21,4,2,80,0,17,3,4,8,5,1,6
34,26-35,No,Travel_Rarely,1400,Sales,9,1,Life Sciences,1,1163,2,Female,70,3,2,Sales Executive,3,Married,5714,5K-10K,3698,1,Y,Yes,20,4,1,80,0,8,2,3,8,7,7,5
34,26-35,No,Travel_Frequently,669,Research & Development,1,3,Medical,1,1184,4,Male,97,2,2,Healthcare Representative,1,Single,5343,5K-10K,2243,0,Y,No,19,3,3,80,1,4,1,1,3,2,0,2
34,26-35,No,Travel_Rarely,1320,Research & Development,20,3,Technical Degree,1,1265,3,Female,89,4,1,Research Scientist,3,Married,2585,Upto 5K,20898,1,Y,Yes,14,3,1,80,1,8,2,3,8,7,1,7
34,26-35,No,Travel_Rarely,131,Sales,2,3,Marketing,1,1281,3,Female,86,3,2,Sales Executive,1,Single,4538,Upto 5K,16571,1,Y,No,11,3,3,80,3,0,6,2,0,0,0,0
34,26-35,No,Travel_Frequently,135,Research & Development,19,3,Medical,1,1285,3,Female,46,3,2,Laboratory Technician,2,Divorced,4444,Upto 5K,5594,2,Y,No,14,3,3,80,1,29,2,2,20,6,4,17
34,26-35,No,Travel_Frequently,648,Human Resources,11,3,Life Sciences,1,1289,3,Male,56,2,2,Human Resources,2,Married,4490,Upto 5K,5197,9,Y,No,12,3,4,80,0,10,2,2,5,2,2,3
34,26-35,No,Travel_Rarely,943,Research & Development,9,3,Life Sciences,1,1344,4,Male,86,3,3,Healthcare Representative,4,Divorced,8500,5K-10K,21632,7,Y,No,13,3,3,80,0,6,3,2,4,3,0,1
34,26-35,No,Travel_Rarely,507,Sales,15,2,Medical,1,1356,3,Female,66,3,2,Sales Executive,1,Single,6125,5K-10K,21816,1,Y,No,22,4,1,80,1,9,5,3,9,8,0,8
34,26-35,No,Non-Travel,999,Research & Development,26,1,Technical Degree,1,1374,1,Female,92,2,1,Research Scientist,3,Divorced,2029,Upto 5K,17852,1,Y,No,11,3,4,80,0,6,3,2,6,5,1,1
